MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FstFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,YrBltAndRemod,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice
20,RL,16.0295114,9.458423089,Pave,None,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,3.040151717,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,33.1684318,Gd,TA,PConc,Ex,TA,Gd,GLQ,297.8085861,Unf,0,64.58427381,1030.158851,GasA,Ex,Y,SBrkr,7.346554179,0,0,10.38107542,0.994480501,0,2,0,3,0.717364158,Gd,2.438139807,Typ,0.925291399,Gd,Attchd,2002,Fin,3,765,TA,TA,Y,57.97158629,13.89114683,0,0,0,0,None,None,None,0,5,2006,WD,Normal,4004,52.76318808,14.83533733,3,64.39051502,0,0,1,1,1,12.65236295
20,RL,15.50745492,9.066928516,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,3.040151717,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,18.08729575,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,103.5837637,691.583296,GasA,TA,Y,SBrkr,6.927705704,0,0,9.586211515,0,0,1,1.070980668,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1969,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,COD,Normal,3938,44.53300826,12.04447016,1.5,0,0,0,1,1,0,11.84940484
60,RL,15.71819922,9.320038431,Pave,None,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,3.040151717,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,28.95627952,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,107.2285871,729.5090561,GasA,Ex,Y,SBrkr,7.006961485,2040.902868,0,11.05660934,0,0,2,1.070980668,4,0.717364158,Ex,2.882922152,Typ,0.925291399,Gd,BuiltIn,2006,Fin,3,666,TA,TA,Y,65.47261496,15.79796313,0,0,0,0,None,None,None,0,7,2006,New,Partial,4012,53.93410663,14.29869897,2.5,73.23835631,0,1,1,1,1,12.79917847
190,RM,15.07784031,8.842341254,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,4.607299063,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,51.45790665,236.4229552,GasA,Gd,Y,SBrkr,6.811908417,1169.579551,0,10.39341555,0,0,2,0,4,1.160275588,Gd,2.600189118,Typ,0.925291399,Po,Detchd,1999,Unf,2,672,TA,TA,N,68.13881125,0,8.033841389,0,0,0,None,MnPrv,None,0,5,2010,WD,Normal,3896,43.34121849,13.26929717,2,68.66012633,0,1,1,1,1,11.84940484
20,RL,14.41145359,8.93636995,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.040151717,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.71622834,Gd,TA,PConc,Gd,TA,Av,GLQ,191.1531957,Unf,0,80.49066528,857.6638253,GasA,Ex,Y,SBrkr,7.161176497,0,0,10.02551533,0.994480501,0,2,0,3,0.717364158,Gd,2.438139807,Typ,0,None,Attchd,2004,RFn,2,606,TA,TA,Y,0,9.046381781,0,5.393226264,0,0,None,None,None,0,5,2010,WD,Normal,4009,48.88428458,13.82540169,3,41.63879458,0,0,1,1,0,12.26905214
190,RM,14.41145359,8.539682777,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,3.040151717,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0,Fa,Fa,Slab,None,None,None,None,0,None,0,0,0,GasA,Fa,N,SBrkr,5.827996203,1073.53518,0,9.472190001,0,0,2,0,3,1.160275588,Fa,2.438139807,Mod,0,None,None,0,None,0,0,None,None,N,0,0,0,0,0,0,None,None,Othr,9.073579081,7,2010,WD,Normal,3880,33.038284,11.87396289,2,0,0,1,0,0,0,10.91510665
20,RL,15.50745492,11.48844813,Pave,None,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,3.040151717,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,25.45552595,TA,TA,CBlock,Gd,TA,Gd,GLQ,287.9679447,Unf,0,56.76766502,947.7118597,GasA,TA,Y,SBrkr,7.359267003,0,0,10.40568099,0.994480501,0,2,0,2,0.717364158,Gd,2.054106925,Typ,1.756857061,TA,Attchd,1971,Unf,2,739,TA,TA,Y,72.80685286,10.74306933,0,0,0,0,None,None,None,0,6,2007,WD,Normal,3973,51.99914098,14.80420159,3,73.68742934,0,0,1,1,1,12.61818561
120,RL,11.6804845,8.645589987,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,3.040151717,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,18.48788804,Gd,TA,PConc,Gd,TA,No,GLQ,221.3471956,Unf,0,59.68511524,777.9997652,GasA,Ex,Y,SBrkr,7.05154459,0,0,9.818060597,0.994480501,0,2,0,2,0.717364158,Gd,2.257835071,Typ,0.925291399,Gd,Attchd,2006,Fin,2,550,TA,TA,Y,46.13592413,9.464222383,0,0,0,0,None,None,None,0,12,2009,WD,Normal,4012,46.8285207,13.81336222,3,49.10424032,0,0,1,1,1,12.44509348
60,RL,13.83381613,9.005785445,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,3.040151717,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,78.39536037,450.2750023,GasA,Ex,Y,SBrkr,6.475852177,1086.309296,0,9.99074007,0,0,2,1.070980668,3,0.717364158,Gd,2.600189118,Typ,0.925291399,Gd,Attchd,2007,Fin,2,400,TA,TA,Y,29.69086472,7.324526462,0,0,0,0,None,None,None,0,7,2007,New,Partial,4014,43.43477692,12.65441342,2.5,32.65953891,0,1,1,1,1,12.09815887
20,RL,14.52446121,8.780423743,Pave,None,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3.868729739,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,9.039123158,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,87.51312476,533.3042634,GasA,TA,Y,SBrkr,6.684436665,0,0,9.138338727,0,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1966,Unf,1,408,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,12,2008,WD,Abnorml,3932,40.08582054,11.37831086,1,0,0,0,1,1,0,11.60733524
30,RL,12.73466063,8.241543633,Pave,None,IR1,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3.467927534,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,43.26946132,181.6830358,GasA,Gd,Y,SBrkr,6.477175086,0,0,8.764528925,0,0,1,0,2,0.717364158,TA,2.054106925,Maj2,0,None,None,0,None,0,0,None,None,N,0,0,0,0,0,0,None,None,None,0,7,2008,WD,Normal,3938,31.88569487,10.82970676,1,0,0,0,0,1,0,10.85901823
50,C (all),13.95108577,8.972031764,Pave,Pave,Reg,HLS,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,3.868729739,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,0,86.50033083,523.8327923,GasA,Gd,Y,SBrkr,6.635266497,449.1999255,0,9.607628827,0,0,1,0,2,0.717364158,TA,2.438139807,Typ,0,None,Detchd,1964,RFn,1,384,TA,TA,N,22.81012297,0,12.20711447,0,0,0,None,None,None,0,1,2010,WD,Abnorml,3850,42.26544185,12.07656696,1,39.61824018,0,1,1,1,0,11.54031687
120,RL,10.53411348,8.362096875,Pave,None,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,3.040151717,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,202.3146585,Unf,0,59.68511524,726.2657064,GasA,Gd,Y,SBrkr,6.97917936,0,0,9.682260813,0.994480501,0,2,0,2,0.717364158,Gd,2.054106925,Typ,0.925291399,Gd,Attchd,1988,Fin,2,472,TA,TA,Y,42.174423,17.34305308,0,0,0,0,None,None,None,0,10,2008,WD,Normal,3977,45.47375276,13.54579223,3,56.90111996,0,0,1,1,1,12.14950759
190,RL,13.23336675,9.094339693,Pave,None,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,3.040151717,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,17.67552658,TA,TA,CBlock,TA,TA,Av,ALQ,206.7246927,Unf,0,32.7929653,579.8778398,GasW,TA,N,SBrkr,6.742301738,0,0,9.243971272,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Detchd,1970,Unf,2,576,TA,TA,Y,0,26.86529771,0,0,0,0,None,None,None,0,5,2006,WD,Normal,3940,41.29607842,13.1685379,2,56.90111996,0,0,1,1,0,11.76757544
60,RL,14.52446121,9.401307457,Pave,None,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,4.247350355,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,23.28481331,Gd,TA,CBlock,TA,TA,No,GLQ,153.2513288,Unf,0,35.19083774,448.5777762,GasA,Ex,Y,SBrkr,6.471872477,1127.893475,0,10.01934983,0,0,2,1.070980668,3,0.717364158,Gd,2.257835071,Typ,0,None,Attchd,1976,RFn,2,475,TA,TA,Y,0,10.25032909,0,0,0,0,None,None,None,0,3,2010,WD,Normal,3981,43.58998925,13.57035646,2.5,16.25225052,0,1,1,1,0,11.77913617
20,RL,15.29403627,9.120423215,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,3.040151717,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,18.38874306,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,98.21434531,637.0574782,GasA,TA,Y,SBrkr,7.070236987,0,0,9.853284895,0,0,2,0,3,0.717364158,TA,2.438139807,Typ,0.925291399,TA,Attchd,1974,RFn,2,478,TA,TA,Y,0,0,0,0,0,0,None,MnPrv,None,0,8,2009,WD,Normal,3948,45.16855677,12.44628443,2,0,0,0,1,1,1,12.01370681
70,RM,13.23336675,9.182055245,Pave,Grvl,Reg,Bnk,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,4.247350355,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,77.75265526,444.6152193,GasA,Ex,Y,SBrkr,7.218954526,1490.076875,0,11.04020922,0,0,1,1.070980668,3,0.717364158,TA,2.600189118,Typ,0,None,Detchd,1996,Unf,2,704,TA,TA,P,0,10.74306933,14.44120451,0,0,0,None,None,None,0,7,2007,WD,Normal,3888,50.8447067,14.27299337,1.5,43.45760163,0,1,1,1,0,11.97980547
20,RL,15.50745492,9.106833498,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,3.467927534,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,BLQ,263.3437454,Unf,0,22.39430368,698.0985339,GasA,Gd,Y,SBrkr,6.939204436,0,0,9.607628827,0,0.682665815,1,1.070980668,3,0.717364158,Gd,2.054106925,Typ,0.925291399,Fa,Attchd,1973,Unf,2,439,TA,TA,Y,51.16163153,0,0,0,0,0,None,MnPrv,None,0,11,2008,WD,Normal,3973,44.72669156,13.91241761,2,48.25935045,0,0,1,1,1,11.96400745
60,RL,17.12599407,9.158424298,Pave,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,3.040151717,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,33.65946136,Gd,TA,PConc,Gd,TA,Gd,GLQ,279.6551304,Unf,0,28.76166917,771.0136037,GasA,Ex,Y,SBrkr,7.052270322,1678.421871,0,10.93585385,0.994480501,0,2,1.070980668,3,0.717364158,Gd,2.747580062,Typ,0.925291399,TA,Attchd,1993,RFn,3,983,TA,TA,Y,55.06432532,19.67866696,17.2723353,0,0,0,None,None,None,0,8,2008,WD,Normal,3987,53.48741379,15.31844458,3.5,93.74889798,0,1,1,1,1,12.73964069
20,RL,14.29763023,9.098982062,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,3.467927534,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,151.0504812,Unf,0,58.67156225,585.9500544,GasA,TA,Y,SBrkr,6.753268831,0,0,9.264054679,0,0,1,1.070980668,3,0.717364158,TA,2.054106925,Typ,0.925291399,Po,Attchd,1969,Unf,1,300,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,5,2006,WD,Normal,3938,41.48114244,12.72586026,1.5,0,0,0,1,1,1,11.76369197
120,RL,13.41605764,8.694972993,Pave,None,IR1,Low,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,3.040151717,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,TA,Gd,GLQ,275.1044022,Unf,0,69.44665664,999.7760909,GasA,TA,Y,SBrkr,7.315114424,0,0,10.320347,0.994480501,0,2,0,2,0.717364158,Gd,2.054106925,Typ,0.925291399,TA,Attchd,1985,RFn,2,564,TA,TA,Y,32.45459459,7.991013226,17.8745629,0,0,0,None,None,None,0,12,2006,WD,Normal,3970,52.097821,14.64641572,3,67.72423881,0,0,1,1,1,12.52453001
120,RM,14.41145359,8.309336837,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,3.040151717,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.13796392,Gd,TA,PConc,Gd,TA,Av,GLQ,180.8247183,Unf,0,34.51733933,517.6955833,GasA,Ex,Y,SBrkr,6.622853656,0,0,9.026530469,0.994480501,0,1,0,1,0.717364158,Gd,1.540081208,Typ,0,None,Attchd,2004,RFn,2,420,TA,TA,Y,40.81128155,0,0,0,0,0,None,None,None,0,5,2010,WD,Normal,4008,39.33058251,12.75547665,2,38.66660527,0,0,1,1,0,11.8706069
20,RL,14.41145359,8.903216643,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,3.868729739,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,69.82255531,Unf,0,74.81313356,526.6201851,GasA,Ex,Y,SBrkr,6.640856021,0,0,9.059150029,0,0,1,0,3,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1994,Unf,2,463,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD,Normal,3940,39.6210175,11.78254931,1,0,0,0,1,1,0,11.73206903
50,RL,13.23336675,8.909459475,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3.467927534,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,91.31227069,569.3752674,GasA,Ex,Y,SBrkr,6.778702798,684.7025748,0,10.00820361,0,0,2,0,4,0.717364158,TA,2.438139807,Typ,0,None,Detchd,1958,Unf,1,548,TA,TA,Y,0,0,0,0,18.04558997,0,None,None,None,0,5,2008,WD,Normal,3926,45.14662921,12.6809204,2,38.02505911,0,1,1,1,0,11.81303746
20,RL,16.13204619,9.384469886,Pave,None,IR1,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,3.040151717,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,25.08764461,Ex,TA,PConc,Ex,TA,No,GLQ,290.6621865,Unf,0,59.91731641,976.6688801,GasA,Ex,Y,SBrkr,7.290553774,0,0,10.2730277,0.994480501,0,2,0,3,0.717364158,Ex,2.600189118,Typ,0.925291399,Gd,Attchd,2007,Fin,3,768,TA,TA,Y,65.87609545,12.52218097,0,0,0,0,None,None,None,0,2,2009,WD,Normal,4015,51.5836712,14.69043141,3,69.47328242,0,0,1,1,1,12.6760794
20,RL,13.23336675,8.752435174,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,3.467927534,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,No,ALQ,117.1350265,BLQ,9.327701336,41.30250956,526.6201851,GasA,TA,Y,SBrkr,6.640856021,0,0,9.059150029,0,0,1,0,3,0.717364158,Gd,2.054106925,Typ,0,None,Detchd,1989,Unf,2,660,TA,TA,Y,28.8772917,0,0,0,0,0,None,None,Shed,6.737313375,11,2009,WD,Normal,3940,39.6210175,12.69596998,1,27.53987298,0,0,1,1,0,11.69941333
20,RL,14.85875731,9.863197671,Pave,None,IR1,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,4.607299063,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,22.17629491,Gd,Gd,CBlock,Gd,TA,No,GLQ,210.5095412,Unf,0,19.21927501,535.5305278,GasA,Ex,Y,SBrkr,7.280321392,0,0,10.25334509,0.994480501,0,2,0,3,0.717364158,Gd,2.054106925,Typ,0.925291399,Gd,Attchd,1988,Fin,2,540,TA,TA,Y,61.08495058,10.25032909,0,5.667007769,0,0,None,None,None,0,12,2009,WD,Normal,3995,46.21556066,14.19471752,3,83.42489808,0,0,1,1,1,12.31043717
20,RL,13.71563562,8.800967596,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.040151717,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,12.81269741,Gd,TA,PConc,Gd,TA,Av,GLQ,193.6056454,Unf,0,63.25411307,728.4280912,GasA,Ex,Y,SBrkr,6.982306387,0,0,9.688110392,0.994480501,0,2,0,2,0.717364158,Gd,2.257835071,Typ,0,None,Attchd,2007,RFn,2,632,TA,TA,Y,35.84210973,0,0,0,0,0,None,None,None,0,2,2009,WD,Normal,4014,45.531511,13.48875178,3,34.04333936,0,0,1,1,0,12.17819258
90,RL,16.0295114,9.24130012,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,3.040151717,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,13.76809153,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,124.2925252,916.5555397,GasA,TA,Y,SBrkr,7.333669878,0,0,10.35616719,0.994480501,0,2,0,4,1.160275588,TA,2.747580062,Typ,0,None,Detchd,1968,Unf,3,888,TA,TA,Y,0,7.496287108,0,0,0,0,None,None,None,0,7,2009,COD,Abnorml,3916,51.37091314,13.21209633,3,10.98429513,0,0,1,1,0,11.60824474
30,RM,12.21774026,8.645589987,Pave,Grvl,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,3.040151717,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,58.56596336,Unf,0,71.79058308,479.5999269,GasA,TA,Y,FuseA,6.622853656,0,4.495605645,9.652748332,0,0,1,0,2,0.717364158,TA,2.054106925,Typ,0,None,Detchd,1962,Unf,2,539,TA,TA,Y,0,7.148986339,12.9603404,0,0,0,None,None,None,0,1,2009,WD,Normal,3875,38.7017184,11.64143717,1,34.55446538,0,0,1,1,0,11.54249398
120,RL,10.38304733,8.502088288,Pave,None,IR1,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,3.040151717,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,280.9251264,Unf,0,56.04220294,922.371841,GasA,Ex,Y,SBrkr,7.243025705,0,0,10.1817605,0.994480501,0,2,0,2,0.717364158,Gd,2.054106925,Typ,0.925291399,TA,Attchd,1995,RFn,2,608,TA,TA,Y,53.13145978,19.54951182,0,0,0,0,None,None,None,0,3,2010,WD,Normal,3991,50.47468532,14.5458759,3,69.24149098,0,0,1,1,1,12.37370772
80,RL,14.74809688,9.065909668,Pave,None,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,3.040151717,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,28.2710871,Gd,TA,PConc,Ex,TA,Av,GLQ,206.1250873,Unf,0,20.84675993,528.8490965,GasA,Ex,Y,SBrkr,6.912715759,0,0,9.558325327,0.994480501,0,2,0,3,0.717364158,Gd,2.257835071,Typ,0.925291399,Gd,Attchd,2003,Fin,2,438,TA,TA,Y,40.81128155,6.969420679,0,0,0,0,None,None,None,0,5,2007,WD,Normal,4006,42.07771336,13.45316211,3,42.09749844,0,0,1,1,1,12.14153946
60,RL,14.96866683,9.235235181,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.040151717,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,19.72158658,Gd,TA,PConc,Gd,TA,Av,ALQ,86.38485372,Unf,0,88.98778364,685.6058977,GasA,Ex,Y,SBrkr,6.918573099,1327.567585,0,10.6063814,0,0,2,1.070980668,3,0.717364158,Gd,2.600189118,Typ,0.925291399,TA,Attchd,1998,Fin,2,541,TA,TA,Y,46.13592413,14.43715236,0,0,0,0,None,None,None,0,7,2008,WD,Normal,3997,50.30948818,13.93964679,2.5,55.33813852,0,1,1,1,1,12.31268687
20,RL,15.50745492,9.106833498,Pave,None,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,3.467927534,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,BLQ,166.4695216,Unf,0,43.26946132,526.6201851,GasA,Ex,Y,SBrkr,6.911035631,0,0,9.555202122,0.994480501,0,1,0,3,0.717364158,TA,2.257835071,Typ,0.925291399,TA,Attchd,1961,RFn,1,264,TA,TA,Y,41.66592239,0,0,0,0,0,None,GdWo,Shed,6.477098125,3,2009,WD,Normal,3944,42.02851838,13.15062598,2,39.46050258,0,0,1,1,1,11.786009
20,RL,14.52446121,9.001438995,Pave,None,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,3.040151717,1968,1968,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,91.71479265,573.2467474,GasA,TA,Y,SBrkr,6.730192755,0,0,9.221820145,0,0,1,0,3,0.717364158,TA,2.257835071,Typ,0,None,Attchd,1968,Unf,1,300,TA,TA,Y,38.54490825,0,0,0,0,0,None,None,None,0,5,2007,WD,Family,3936,41.0926575,11.5017491,1,36.55957596,0,0,1,1,0,11.58989577
75,RM,13.23336675,9.182055245,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,3.868729739,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,Mn,Rec,120.7028822,Unf,0,61.90419537,535.5305278,GasW,Fa,N,SBrkr,6.658526664,1343.761792,0,10.34779584,0,0,1,1.070980668,2,0.717364158,TA,2.257835071,Typ,1.756857061,TA,Detchd,1914,Unf,2,320,TA,TA,N,0,29.18457967,0,0,0,0,None,None,None,0,10,2006,WD,Normal,3884,46.8285207,13.77427643,1.5,63.54217847,0,1,1,1,1,12.00151161
90,RL,13.23336675,8.95299138,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,2.578550039,1950,1950,Gable,CompShg,Stucco,Stone,None,0,TA,TA,CBlock,None,None,None,None,0,None,0,0,0,GasA,Gd,N,FuseF,6.819339369,0,0,9.385472528,0,0,2,0,2,1.160275588,TA,2.257835071,Typ,0,None,Detchd,1949,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2006,WD,Normal,3900,32.40182362,11.74470315,2,0,0,0,1,0,0,11.44572741
60,RL,14.63667015,9.151072423,Pave,None,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,3.040151717,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,88.51776797,542.7598763,GasA,Ex,Y,SBrkr,6.681235947,1363.211922,0,10.38210664,0,0,2,1.070980668,3,0.717364158,Gd,2.600189118,Typ,0.925291399,Gd,Attchd,2005,Fin,3,800,TA,TA,Y,0,17.04584171,0,0,0,0,None,None,None,0,6,2006,WD,Normal,4010,47.14382288,13.25192357,2.5,31.24336303,0,1,1,1,1,12.38798162
90,RL,13.23336675,9.182055245,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,3.040151717,1987,1988,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,284.5437263,Unf,0,0,711.1118542,GasA,TA,Y,SBrkr,6.956999387,0,0,9.640817776,2.963772004,0,3,0,3,0.717364158,TA,2.054106925,Typ,0,None,None,0,None,0,0,None,None,Y,33.60293085,0,0,0,0,0,None,None,None,0,3,2009,WD,Alloca,3975,45.06608051,14.08752442,6,31.95567765,0,0,0,1,0,12.09514667
60,RL,13.83381613,9.037256017,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.040151717,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,86.79907082,526.6201851,GasA,Ex,Y,SBrkr,6.640856021,1304.917709,0,10.30541089,0,0,2,1.070980668,3,0.717364158,Gd,2.438139807,Typ,0,None,Attchd,2004,RFn,2,572,TA,TA,Y,45.32538208,11.66670821,0,0,0,0,None,None,None,0,4,2009,WD,Normal,4008,46.43997204,13.13425766,2.5,50.90813648,0,1,1,1,0,12.15478461
